BF                  1.80	1.73	1.83	1.75	1.78	1.75	1.81	1.98	1.93	1.79	1.72	1.74
MP                  2.95	3.31	3.14	3.13	3.35	3.06	3.04	3.43	3.34	2.99	2.90	3.24
KMP                 2.93	3.39	3.39	3.03	3.04	3.23	3.12	3.38	3.07	2.93	2.97	2.93
BM                  3.21	2.02	1.26	0.73	0.53	0.44	0.44	0.39	0.32	0.32	0.29	0.28
HOR                 2.65	1.51	1.00	0.61	0.46	0.39	0.40	0.36	0.30	0.30	0.27	0.25
GS                  5.21	5.16	5.83	5.28	5.28	5.21	4.98	5.33	5.63	5.92	5.38	5.39
AG                  5.40	3.26	2.69	1.73	1.27	1.05	1.04	1.20	1.53	2.06	3.14	4.31
KR                  1.37	1.12	1.22	1.07	1.07	1.07	1.07	1.05	1.06	1.13	1.24	1.11
ZT                  3.55	1.86	1.14	0.63	0.43	0.33	0.28	0.26	0.31	0.30	0.28	-
AC                  2.34	2.22	2.32	2.37	2.31	2.32	2.29	2.32	2.29	2.35	2.38	2.27
TW                  1.64	1.57	1.61	1.77	1.46	1.22	1.15	1.17	1.31	1.22	1.34	1.15
OM                  2.62	1.77	1.04	0.73	0.54	0.44	0.40	0.36	0.40	0.38	0.45	-
MS                  2.51	1.86	1.04	0.68	0.50	0.41	0.37	0.35	0.44	0.50	0.92	-
QS                  2.47	1.63	0.91	0.62	0.47	0.40	0.35	0.32	0.31	0.29	0.27	0.26
NSN                 1.49	1.68	1.44	1.54	1.47	1.44	1.48	1.52	1.43	1.46	1.53	1.50
TBM                 4.93	2.87	1.52	0.98	0.68	0.55	0.47	0.41	0.37	0.36	0.34	0.31
COLUSSI             3.24	3.80	3.43	3.81	3.78	3.66	3.39	3.64	3.40	3.38	3.23	3.39
SMITH               2.66	1.55	0.90	0.66	0.45	0.41	0.32	0.31	0.27	0.27	0.25	0.24
GG                  3.81	3.44	3.40	3.27	3.44	3.69	3.32	3.44	3.39	3.32	3.57	3.35
RAITA               2.93	1.44	0.88	0.58	0.52	0.43	0.34	0.31	0.34	0.29	0.26	0.25
SMOA                2.51	2.44	2.41	2.37	2.57	2.74	2.46	2.51	2.69	2.45	2.32	2.36
RCOLUSSI            -	-	-	-	-	-	-	-	-	-	-	-
SKIP                1.34	1.16	1.02	0.77	0.56	0.49	0.38	0.35	0.42	0.46	0.49	0.57
KMPSKIP             1.56	1.41	1.17	0.87	0.66	0.53	0.45	0.42	0.49	0.48	0.42	0.42
ASKIP               2.82	2.30	1.53	0.84	0.52	0.47	0.61	1.07	2.16	4.25	8.90	19.34
BR                  2.17	1.53	0.86	0.58	0.41	0.32	0.27	0.25	0.27	0.28	0.25	0.24
AKC                 20.57	11.86	6.67	4.19	2.92	5.55	3.23	2.64	2.35	2.01	1.67	1.70
FS                  2.64	1.45	0.86	0.60	0.47	0.44	0.34	0.36	0.29	0.30	0.28	0.27
FFS                 2.47	1.49	0.92	0.71	0.50	0.46	0.38	0.38	0.36	0.39	0.39	-
BFS                 2.37	1.36	0.88	0.68	0.52	0.46	0.40	0.35	0.36	0.41	0.42	0.54
TS                  1.44	1.24	1.05	0.90	0.70	0.60	0.55	0.58	0.57	0.55	0.52	0.50
SSABS               1.90	1.27	0.98	0.61	0.48	0.40	0.36	0.33	0.31	0.31	0.29	0.27
TVSBS               1.94	1.41	1.02	0.59	0.43	0.34	0.29	0.26	0.31	0.29	0.27	-
PBMH                2.67	1.48	0.99	0.58	0.45	0.39	0.38	0.48	1.04	3.58	13.00	51.46
FJS                 2.12	1.43	0.97	0.68	0.52	0.44	0.39	0.35	0.33	0.37	0.35	0.30
HASH3               1.29	2.89	1.07	0.57	0.38	0.29	0.25	0.23	0.27	0.28	0.30	0.26
HASH5               1.16	1.11	1.98	0.72	0.42	0.30	0.25	0.23	0.28	0.28	0.29	0.28
HASH8               1.15	1.13	9.29	1.10	0.52	0.34	0.27	0.23	0.28	0.29	0.28	0.29
TSW                 1.32	0.92	0.67	0.46	0.35	0.29	0.25	0.24	0.27	0.26	0.24	0.23
GRASPM              2.22	1.41	-	-	-	-	-	-	-	-	-	-
SSEF                1.21	1.15	1.13	1.14	4.16	3.86	3.69	3.69	3.94	4.21	6.34	13.86
AUT                 3.25	2.87	3.03	3.16	2.89	3.27	3.36	3.31	3.18	3.73	4.27	5.43
RF                  1.60	1.32	1.12	0.77	0.42	0.42	0.37	0.49	0.59	1.10	1.92	3.93
TRF                 1.98	1.51	1.30	0.96	0.54	0.55	0.49	0.62	0.90	1.75	3.02	6.77
SIMON               -	-	-	-	-	-	-	-	-	-	-	-
FDM                 2.82	3.85	5.38	7.09	6.92	7.84	8.89	11.35	13.70	15.52	20.44	27.42
BOM                 2.18	1.73	1.69	1.41	1.05	0.79	0.56	0.50	0.38	0.40	0.42	0.54
BOM2                1.57	1.25	0.99	0.65	0.42	0.34	0.32	0.34	0.41	0.69	1.10	2.36
DFDM                2.61	3.81	5.28	7.02	6.92	8.05	8.94	10.99	12.65	16.37	19.42	26.77
WW                  2.24	1.65	1.21	0.78	0.47	0.46	0.44	0.58	0.90	1.73	3.48	6.76
LDM                 1.68	1.71	1.65	1.80	1.80	1.86	2.06	2.50	3.19	6.62	14.00	45.40
ILDM1               1.65	1.43	1.08	0.82	0.45	0.44	0.50	0.65	1.06	2.19	3.81	7.77
ILDM2               2.43	1.78	1.29	0.78	0.51	0.47	0.52	0.67	1.10	2.23	4.07	8.11
EBOM                0.89	0.50	0.39	0.34	0.32	0.31	0.32	0.35	0.43	0.64	1.23	2.38
FBOM                2.50	1.48	0.90	0.62	0.47	0.38	0.35	0.37	0.44	0.65	1.12	2.43
SEBOM               1.16	0.58	0.42	0.35	0.33	0.32	0.32	0.35	0.43	0.63	1.09	2.42
SFBOM               2.39	1.72	0.98	0.64	0.49	0.39	0.35	0.38	0.44	0.64	1.10	2.47
SKIP2               1.41	0.74	0.43	0.35	0.31	0.30	0.27	0.25	0.25	0.26	0.29	0.43
SKIP3               1.19	1.73	0.64	0.39	0.30	0.26	0.24	0.24	0.26	0.25	0.28	0.39
SKIP4               1.19	1.46	0.43	0.29	0.24	0.21	0.21	0.20	0.21	0.23	0.26	0.32
SKIP5               1.31	1.23	0.54	0.31	0.24	0.22	0.21	0.21	0.21	0.22	0.26	0.33
SKIP6               1.29	1.19	0.72	0.33	0.25	0.22	0.21	0.20	0.20	0.22	0.25	0.32
SKIP7               1.32	1.12	1.15	0.39	0.27	0.23	0.21	0.21	0.20	0.21	0.25	0.32
SKIP8               1.17	1.20	2.44	0.46	0.30	0.25	0.22	0.22	0.22	0.22	0.25	0.32
SO                  0.90	0.98	0.92	0.91	0.92	0.79	0.77	0.76	0.79	0.77	0.79	0.77
SA                  1.18	1.11	1.11	1.13	1.16	1.07	1.10	1.08	1.09	1.07	1.09	1.06
BNDM                1.63	1.27	0.99	0.62	0.40	0.40	0.41	0.40	0.41	0.40	0.40	0.40
BNDML               1.50	1.34	1.01	0.62	0.40	0.43	0.34	0.31	0.33	0.41	0.55	1.17
SBNDM               1.72	0.76	0.46	0.35	0.30	0.38	0.38	0.39	0.39	0.38	0.39	0.38
TNDM                1.42	1.10	0.91	0.63	0.39	0.39	0.40	0.40	0.39	0.39	0.39	0.40
TNDMA               1.65	1.27	1.01	0.71	0.45	0.46	0.47	0.47	0.46	0.46	0.47	0.47
LBNDM               1.70	1.41	1.06	0.69	0.42	0.31	0.28	0.26	0.25	0.24	0.30	0.55
SVM0                4.03	2.31	1.17	0.71	0.48	0.48	0.49	0.48	0.49	0.48	0.48	0.48
SVM1                1.68	1.45	1.22	1.16	1.01	1.00	0.99	0.96	0.99	1.00	0.99	0.99
SVM2                5.15	2.61	1.52	1.01	0.58	0.58	0.58	0.57	0.58	0.58	0.59	0.57
SVM3                4.69	2.41	1.38	1.15	0.64	0.64	0.66	0.64	0.64	0.65	0.64	0.64
SVM4                4.80	2.34	1.35	1.02	0.69	0.68	0.79	0.69	0.69	0.70	0.70	0.71
SBNDM2              1.33	0.57	0.40	0.33	0.29	0.29	0.30	0.30	0.29	0.30	0.30	0.29
SBNDM-BMH           2.05	1.18	0.88	0.59	0.38	0.38	0.39	0.39	0.38	0.39	0.38	0.39
BMH-SBNDM           2.48	1.30	0.81	0.54	0.41	0.42	0.42	0.42	0.42	0.42	0.42	0.42
FNDM                1.58	1.16	0.97	0.64	0.41	0.41	0.40	0.40	0.41	0.41	0.41	0.40
BWW                 2.19	1.33	1.02	0.70	0.45	0.46	0.46	0.46	0.46	0.46	0.46	0.45
FAOSO2              1.32	0.67	0.56	0.57	0.55	0.55	0.54	0.55	0.54	0.55	0.55	0.55
FAOSO4              1.23	1.14	0.44	0.37	-	-	-	-	-	-	-	-
FAOSO6              1.17	1.12	1.14	0.36	-	-	-	-	-	-	-	-
AOSO2               1.16	0.76	0.66	0.65	0.65	0.67	0.65	0.64	0.67	0.65	0.68	0.66
AOSO4               1.15	1.14	0.50	0.41	0.41	0.41	0.42	0.42	0.41	0.41	0.42	0.42
AOSO6               1.18	1.13	1.31	0.39	0.33	0.34	0.34	0.34	0.34	0.33	0.33	0.34
BLIM                1.60	1.51	1.63	2.09	2.44	3.00	5.32	8.31	16.58	26.94	104.82	-
FSBNDM              1.02	0.60	0.45	0.38	0.31	0.31	0.31	0.31	0.33	0.31	0.31	0.31
BNDMQ2              1.45	0.66	0.44	0.35	0.30	0.29	0.29	0.29	0.29	0.29	0.29	0.29
BNDMQ4              1.13	2.10	0.55	0.33	0.24	0.23	0.23	0.23	0.23	0.23	0.23	0.23
BNDMQ6              1.16	1.15	1.02	0.41	0.26	0.25	0.25	0.25	0.25	0.25	0.25	0.25
SBNDMQ2             1.01	0.51	0.39	0.32	0.29	0.30	0.30	0.30	0.29	0.30	0.29	0.30
SBNDMQ4             1.21	1.53	0.45	0.28	0.23	0.23	0.23	0.24	0.23	0.23	0.23	0.23
SBNDMQ6             1.13	1.17	0.81	0.35	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
SBNDMQ8             1.14	1.33	2.94	0.46	0.27	0.28	0.28	0.28	0.28	0.28	0.28	0.28
UFNDMQ2             0.80	0.54	0.41	0.33	0.28	0.29	0.29	0.28	0.28	0.29	0.29	-
UFNDMQ4             1.17	0.59	0.38	0.28	0.23	0.23	0.23	0.24	0.24	0.24	0.24	-
UFNDMQ6             1.18	1.14	0.43	0.31	0.25	0.25	0.25	0.25	0.25	0.26	0.25	-
UFNDMQ8             1.17	1.13	0.51	0.35	0.29	0.28	0.29	0.29	0.29	0.29	0.29	-
SABP                2.35	1.90	1.51	1.23	0.97	0.98	0.99	0.99	1.06	0.98	0.99	0.99
DBWW                1.78	1.28	0.84	0.51	0.29	0.21	0.19	0.16	0.17	0.15	0.15	0.15
DBWW2               1.82	1.26	0.83	0.51	0.29	0.21	0.18	0.16	0.17	0.15	0.15	0.15
KSA                 1.55	1.44	1.47	1.48	1.44	1.54	1.45	1.44	1.61	1.64	1.50	1.43
KBNDM               1.92	1.06	0.66	0.48	0.37	0.36	0.26	0.28	0.28	0.32	0.28	0.28
BSDM                1.32	1.15	1.03	0.90	0.81	0.82	0.66	0.62	0.60	0.63	0.54	0.53
BSDM2               1.01	0.55	0.42	0.37	0.35	0.34	0.33	0.33	0.32	0.32	0.32	0.32
BSDM3               1.15	0.64	0.36	0.28	0.25	0.24	0.23	0.23	0.23	0.23	0.23	0.23
BSDM4               1.14	1.25	0.41	0.28	0.24	0.22	0.22	0.21	0.21	0.21	0.22	0.22
BSDM5               1.14	1.15	0.50	0.30	0.24	0.22	0.21	0.21	0.21	0.21	0.21	0.22
BSDM6               1.16	1.11	0.66	0.31	0.25	0.22	0.21	0.21	0.21	0.20	0.21	0.22
