TVSBS               5.26	3.83	2.76	2.21	1.81	1.73	1.14	0.97	1.04	1.06	0.96	0.91
FJS                 5.50	3.46	2.77	1.93	1.69	1.74	1.13	1.00	0.96	0.95	0.87	0.83
HASH8               3.27	2.91	17.80	2.53	1.35	1.31	0.81	0.83	0.89	0.94	0.88	0.91
SO                  2.86	2.77	2.73	2.85	2.38	2.80	1.51	1.69	1.66	1.87	1.60	1.77
SBNDM               4.52	2.21	1.82	1.65	1.35	1.27	1.12	1.11	0.94	1.00	1.04	1.12
LBNDM               4.35	3.84	2.93	2.15	1.68	0.84	0.82	0.86	0.86	0.83	0.82	1.54
SBNDM2              3.11	1.93	1.59	1.68	1.43	0.99	0.89	0.83	0.99	0.88	0.88	0.99
SBNDM-BMH           4.38	3.36	2.67	2.08	1.66	1.16	1.25	1.20	1.72	1.09	1.15	1.15
FNDM                4.37	3.16	2.63	2.41	1.56	1.22	1.10	1.03	1.78	1.07	1.43	1.15
FSBNDM              3.51	2.21	1.72	1.57	1.55	0.96	1.01	0.99	1.61	0.86	1.33	0.96
SBNDMQ8             3.12	3.24	8.13	1.80	1.31	1.00	0.90	0.90	1.60	0.82	1.22	0.94
UFNDMQ2             2.80	1.93	1.55	1.64	1.40	0.94	0.88	0.97	1.27	1.04	1.08	1.05
UFNDMQ8             3.31	2.99	1.85	1.57	1.31	0.97	1.07	1.01	1.36	0.90	0.98	0.89
KBNDM               5.12	2.93	1.88	1.92	1.59	0.93	0.87	1.01	1.10	1.12	1.07	0.96
FS-W2               4.17	2.73	1.77	1.77	1.58	0.92	0.84	0.84	0.83	0.91	0.92	0.91
LWFR5               3.31	2.97	4.86	1.56	1.31	0.90	0.71	0.84	0.79	0.67	0.72	0.83
QF43                3.18	3.03	2.09	1.23	1.26	0.81	0.77	0.74	0.77	0.60	0.63	0.59
SBNDM-W2            3.96	3.14	1.77	1.67	1.45	0.99	1.08	0.99	1.17	0.92	1.06	1.01
WFR2                3.72	2.38	1.72	1.61	1.33	0.91	0.78	0.90	0.87	0.71	0.68	0.78
TWFRQ2              3.27	2.06	1.32	1.66	1.36	1.06	0.85	0.91	0.75	0.65	0.74	0.80
TWFRQ4              3.19	3.67	1.67	1.42	1.21	0.83	0.85	0.83	0.74	0.65	0.67	0.78
WOM                 5.61	3.64	2.06	2.27	1.72	1.23	0.94	1.02	0.97	1.01	0.95	0.82
LIBC1               2.71	2.18	1.75	1.54	1.35	0.92	0.80	0.75	0.88	0.89	0.81	0.90
MUSL1               0.02	0.07	0.55	1.17	0.94	0.51	0.48	0.54	0.45	0.46	0.46	0.43
SIMDKR              1.26	1.27	1.14	1.19	1.24	0.88	0.78	0.80	0.81	0.89	0.85	0.80
EPSM                1.25	1.24	1.28	1.38	1.12	0.89	0.82	0.64	0.73	0.73	0.86	1.19
