TVSBS               3.64	2.78	2.09	1.41	1.44	1.10	0.99	1.07	1.14	1.21	1.20	1.27
FJS                 3.70	2.89	2.03	1.49	2.01	1.16	1.24	1.20	1.07	1.14	1.14	1.57
HASH8               1.97	2.19	14.68	2.64	1.59	1.08	0.83	0.80	0.96	0.94	0.88	1.41
SO                  1.90	2.20	2.08	2.17	2.80	1.61	1.70	1.73	1.77	1.65	1.57	2.33
SBNDM               3.31	1.38	1.23	0.87	1.06	0.89	0.95	0.91	1.00	0.81	0.92	1.29
LBNDM               2.67	2.29	2.08	1.32	1.37	0.82	0.79	0.78	0.87	0.86	1.61	4.72
SBNDM2              2.08	1.19	0.98	0.86	1.00	0.76	0.74	0.75	0.79	0.78	0.80	1.03
SBNDM-BMH           2.93	2.30	1.69	1.17	1.22	0.98	0.91	0.85	0.97	0.96	1.38	1.16
FNDM                2.61	2.30	1.91	1.28	1.41	0.92	1.00	0.84	1.01	0.96	1.33	1.14
FSBNDM              1.82	1.44	1.11	0.86	1.07	0.83	0.86	0.87	0.79	0.82	1.11	1.12
SBNDMQ8             2.09	2.42	5.10	1.21	1.32	0.84	0.89	0.84	0.92	0.88	1.13	1.12
UFNDMQ2             1.63	1.21	0.99	0.88	0.97	0.75	0.79	0.70	0.88	0.80	1.13	0.82
UFNDMQ8             2.42	2.37	1.25	1.03	1.14	0.88	0.87	0.87	0.84	0.92	1.05	1.11
KBNDM               3.64	1.96	1.23	0.94	1.29	0.91	0.79	0.83	0.84	0.89	1.12	1.13
FS-W2               2.78	1.81	1.21	1.06	1.47	0.98	0.89	0.86	0.85	0.85	1.16	1.26
LWFR5               2.25	2.25	2.65	0.88	1.09	0.72	0.81	0.71	0.77	0.72	0.99	1.10
QF43                2.18	2.13	1.00	1.13	1.12	0.74	0.70	0.69	0.64	0.70	0.75	0.93
SBNDM-W2            2.56	1.72	1.25	1.19	1.06	0.84	0.81	0.83	0.92	0.82	1.03	1.06
WFR2                2.70	1.55	1.20	1.11	1.28	0.81	0.77	0.78	0.76	0.71	1.13	1.23
TWFRQ2              2.37	1.44	1.11	1.32	0.89	0.93	0.80	0.90	0.75	0.65	0.85	1.13
TWFRQ4              2.30	2.47	1.17	1.40	0.79	0.80	0.73	0.85	0.74	0.73	0.97	1.15
WOM                 3.50	2.58	1.83	1.65	1.12	1.05	0.93	1.07	0.92	0.84	1.24	1.01
LIBC1               1.62	1.37	1.01	1.10	0.77	0.82	0.80	0.82	1.09	1.05	1.27	1.41
MUSL1               0.01	0.18	1.03	1.26	0.59	0.50	0.52	0.50	0.52	0.51	0.89	0.81
SIMDKR              0.80	0.79	0.84	0.92	0.73	0.79	0.91	0.88	0.78	0.83	1.26	1.17
EPSM                0.82	0.92	0.86	1.35	0.73	0.72	0.79	0.75	0.71	0.84	1.11	1.35
