TVSBS               2.20	1.36	0.97	0.60	0.42	0.33	0.28	0.25	0.29	0.28	0.25	-
FJS                 2.54	1.46	1.04	0.72	0.55	0.46	0.40	0.37	0.35	0.33	0.31	0.29
HASH8               1.31	1.12	8.99	1.10	0.51	0.34	0.26	0.23	0.27	0.27	0.27	0.27
SO                  0.92	0.89	1.05	0.92	0.92	0.77	0.76	0.79	0.78	0.77	0.77	0.77
SBNDM               1.80	0.76	0.53	0.41	0.35	0.42	0.42	0.43	0.42	0.42	0.42	0.42
LBNDM               2.12	1.53	1.20	0.75	0.46	0.34	0.28	0.27	0.25	0.25	0.29	0.55
SBNDM2              1.21	0.63	0.47	0.40	0.35	0.35	0.35	0.36	0.35	0.35	0.35	0.35
SBNDM-BMH           1.90	1.42	0.98	0.63	0.42	0.42	0.42	0.43	0.42	0.42	0.42	0.42
FNDM                1.75	1.47	1.08	0.69	0.45	0.44	0.44	0.44	0.44	0.44	0.44	0.44
FSBNDM              1.30	0.72	0.55	0.44	0.37	0.37	0.37	0.37	0.37	0.37	0.38	0.37
SBNDMQ8             1.15	1.12	2.85	0.46	0.28	0.28	0.27	0.28	0.27	0.27	0.27	0.28
UFNDMQ2             0.85	0.59	0.45	0.38	0.33	0.33	0.33	0.33	0.33	0.33	0.33	-
UFNDMQ8             1.15	1.11	0.50	0.34	0.28	0.28	0.28	0.28	0.28	0.28	0.29	-
KBNDM               2.01	1.23	0.71	0.52	0.41	0.34	0.27	0.29	0.28	0.28	0.28	0.28
FS-W2               1.64	0.99	0.64	0.45	0.36	0.31	0.27	0.25	0.24	0.24	0.23	0.22
LWFR5               1.16	1.14	1.49	0.30	0.23	0.21	0.19	0.19	0.18	0.17	0.17	0.18
QF43                1.15	1.10	0.51	0.30	0.23	0.21	0.20	0.20	0.18	0.18	0.17	0.17
SBNDM-W2            1.72	1.08	0.71	0.47	0.34	0.35	0.35	0.35	0.35	0.35	0.35	0.35
WFR2                1.29	0.70	0.49	0.40	0.34	0.28	0.23	0.21	0.20	0.18	0.19	0.21
TWFRQ2              0.99	0.60	0.45	0.39	0.34	0.28	0.23	0.22	0.20	0.18	0.19	0.20
TWFRQ4              1.12	1.27	0.42	0.27	0.22	0.21	0.19	0.19	0.18	0.18	0.18	0.19
WOM                 2.13	1.46	0.93	0.65	0.49	0.39	0.34	0.30	0.28	0.28	0.26	0.25
LIBC1               0.89	0.69	0.44	0.36	0.34	0.30	0.25	0.22	0.29	0.29	0.27	0.26
MUSL1               0.00	0.03	0.26	0.40	0.29	0.22	0.18	0.17	0.16	0.16	0.14	0.14
SIMDKR              0.31	0.30	0.29	0.29	0.29	0.29	0.31	0.31	0.30	0.29	0.30	0.30
EPSM                0.24	0.26	0.35	0.33	0.23	0.21	0.20	0.19	0.19	0.20	0.21	0.23
