TVSBS               2.14	1.47	0.94	0.64	0.44	0.34	0.28	0.25	0.29	0.28	0.25	-
FJS                 2.52	1.55	1.04	0.76	0.57	0.47	0.41	0.36	0.34	0.33	0.30	0.28
HASH8               1.31	1.13	8.50	1.08	0.52	0.34	0.26	0.23	0.27	0.27	0.27	0.27
SO                  1.04	0.91	0.90	0.89	0.92	0.78	0.78	0.76	0.77	0.78	0.77	0.78
SBNDM               1.85	0.72	0.46	0.35	0.31	0.39	0.39	0.38	0.38	0.39	0.38	0.39
LBNDM               2.09	1.49	1.12	0.69	0.43	0.33	0.28	0.26	0.24	0.24	0.30	0.57
SBNDM2              1.14	0.58	0.41	0.33	0.31	0.30	0.31	0.30	0.30	0.31	0.31	0.31
SBNDM-BMH           1.91	1.33	0.90	0.58	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39
FNDM                1.50	1.26	1.07	0.64	0.43	0.42	0.42	0.42	0.41	0.42	0.42	0.42
FSBNDM              1.12	0.69	0.56	0.38	0.33	0.33	0.33	0.33	0.33	0.33	0.33	0.33
SBNDMQ8             1.13	1.14	2.79	0.45	0.27	0.27	0.27	0.27	0.27	0.27	0.27	0.28
UFNDMQ2             0.81	0.55	0.42	0.33	0.30	0.30	0.31	0.30	0.30	0.30	0.30	-
UFNDMQ8             1.13	1.24	0.51	0.34	0.28	0.28	0.28	0.28	0.28	0.28	0.29	-
KBNDM               2.05	1.25	0.67	0.47	0.38	0.32	0.27	0.28	0.28	0.28	0.28	0.32
FS-W2               1.69	0.99	0.63	0.45	0.36	0.31	0.27	0.25	0.24	0.24	0.22	0.24
LWFR5               1.11	1.17	1.59	0.30	0.24	0.21	0.19	0.19	0.18	0.17	0.17	0.20
QF43                1.14	1.18	0.50	0.29	0.23	0.21	0.20	0.19	0.18	0.18	0.17	0.18
SBNDM-W2            1.80	1.08	0.66	0.44	0.33	0.33	0.34	0.33	0.33	0.33	0.33	0.34
WFR2                1.38	0.66	0.44	0.35	0.32	0.27	0.23	0.21	0.19	0.17	0.17	0.17
TWFRQ2              1.07	0.54	0.40	0.33	0.31	0.27	0.23	0.21	0.19	0.18	0.17	0.17
TWFRQ4              1.25	1.44	0.42	0.27	0.22	0.20	0.19	0.19	0.18	0.17	0.17	0.17
WOM                 2.07	1.62	0.93	0.63	0.48	0.39	0.34	0.29	0.28	0.27	0.25	0.23
LIBC1               0.88	0.71	0.42	0.32	0.30	0.29	0.25	0.22	0.29	0.28	0.26	0.25
MUSL1               0.02	0.09	0.49	0.43	0.31	0.22	0.18	0.16	0.15	0.15	0.13	0.13
SIMDKR              0.32	0.37	0.30	0.29	0.29	0.29	0.31	0.30	0.31	0.30	0.31	0.30
EPSM                0.24	0.29	0.35	0.33	0.23	0.21	0.20	0.20	0.19	0.20	0.20	0.23
