BF                  1.14	1.12	1.09	1.12	1.10	1.12	1.12	1.09	1.12	1.11	1.12	1.12
MP                  2.08	2.09	2.01	2.08	1.98	2.08	2.08	2.00	2.08	2.02	2.08	2.09
KMP                 2.09	2.09	2.00	2.12	2.03	2.08	2.08	1.98	2.07	2.00	2.07	2.08
BM                  2.23	1.29	0.79	0.56	0.44	0.44	0.39	0.37	0.38	0.36	0.38	0.38
HOR                 1.72	1.03	0.67	0.48	0.40	0.42	0.35	0.34	0.35	0.34	0.36	0.36
GS                  1.97	2.02	1.95	1.92	1.92	2.02	1.94	1.84	1.93	1.90	1.93	1.93
AG                  3.35	2.11	1.40	1.01	0.80	0.80	0.81	0.95	1.27	1.81	2.98	5.03
KR                  0.82	0.74	0.70	0.67	0.69	0.70	0.68	0.68	0.70	0.67	0.70	0.70
ZT                  2.16	1.34	0.73	0.47	0.36	0.29	0.24	0.24	0.25	0.23	0.24	-
AC                  1.65	1.72	1.63	1.63	1.64	1.60	1.60	1.58	1.64	1.58	1.64	1.63
TW                  0.97	0.95	0.89	0.94	0.89	0.85	0.85	0.85	0.88	0.85	0.88	0.88
OM                  1.46	1.09	0.70	0.57	0.43	0.38	0.36	0.36	0.37	0.38	0.49	-
MS                  1.45	1.08	0.71	0.52	0.42	0.37	0.34	0.34	0.38	0.45	0.80	-
QS                  1.39	1.02	0.72	0.47	0.40	0.35	0.33	0.34	0.34	0.33	0.38	0.34
NSN                 0.88	0.90	0.90	0.84	0.86	0.85	0.84	0.83	0.87	0.85	0.90	0.87
TBM                 2.65	1.66	0.95	0.64	0.52	0.45	0.44	0.42	0.46	0.40	0.46	0.42
COLUSSI             2.10	2.21	2.07	2.06	2.15	2.06	2.16	2.04	2.19	2.05	2.13	2.16
SMITH               1.60	1.02	0.68	0.47	0.39	0.31	0.30	0.31	0.35	0.30	0.31	0.31
GG                  2.37	2.32	2.37	2.33	2.47	2.33	2.48	2.31	2.52	2.32	2.34	2.48
RAITA               1.72	0.96	0.65	0.48	0.40	0.36	0.35	0.34	0.39	0.33	0.34	0.35
SMOA                1.55	1.46	1.47	1.46	1.52	1.47	1.51	1.46	1.54	1.47	1.47	1.51
RCOLUSSI            -	-	-	-	-	-	-	-	-	-	-	-
SKIP                1.00	0.77	0.70	0.55	0.44	0.38	0.33	0.30	0.35	0.35	0.40	0.50
KMPSKIP             1.02	0.82	0.74	0.64	0.51	0.43	0.39	0.36	0.40	0.35	0.35	0.37
ASKIP               1.05	0.79	0.71	0.51	0.38	0.41	0.58	0.93	2.02	3.76	7.98	17.50
BR                  1.36	0.86	0.62	0.44	0.34	0.28	0.24	0.22	0.26	0.22	0.22	0.23
AKC                 4.77	2.65	1.86	1.24	0.90	2.10	1.50	1.06	1.19	1.03	0.95	1.09
FS                  1.72	0.89	0.59	0.45	0.38	0.39	0.33	0.33	0.31	0.31	0.31	0.32
FFS                 1.71	0.88	0.58	0.43	0.37	0.36	0.31	0.28	0.28	0.28	0.29	-
BFS                 1.73	0.94	0.58	0.44	0.37	0.35	0.31	0.29	0.28	0.28	0.29	0.31
TS                  0.84	0.78	0.60	0.52	0.47	0.37	0.33	0.29	0.28	0.28	0.29	0.34
SSABS               1.50	1.03	0.68	0.50	0.44	0.39	0.41	0.36	0.37	0.37	0.36	0.38
TVSBS               1.30	0.88	0.67	0.45	0.38	0.28	0.25	0.24	0.24	0.23	0.24	-
PBMH                2.04	1.05	0.68	0.49	0.42	0.37	0.42	0.45	0.81	2.11	7.12	28.14
FJS                 1.52	0.93	0.68	0.52	0.45	0.39	0.42	0.37	0.42	0.38	0.39	0.38
HASH3               0.88	1.67	0.73	0.43	0.34	0.26	0.27	0.23	0.26	0.24	0.24	0.24
HASH5               0.88	0.82	1.05	0.50	0.33	0.26	0.26	0.22	0.26	0.23	0.23	0.24
HASH8               0.88	0.84	4.08	0.65	0.37	0.28	0.27	0.22	0.26	0.23	0.24	0.24
TSW                 0.95	0.63	0.47	0.36	0.29	0.26	0.25	0.22	0.21	0.21	0.22	0.22
GRASPM              1.67	0.87	0.59	0.43	0.36	0.33	0.34	0.27	0.26	0.25	0.23	0.23
SSEF                0.89	0.81	0.82	0.82	2.44	2.57	2.58	2.45	2.49	2.91	4.18	9.19
