BF                  2.27	2.31	2.59	2.40	2.38	2.26	2.34	2.35	2.36	2.23	2.33	2.33
MP                  2.94	3.05	3.43	3.22	3.21	3.05	3.21	3.22	3.22	3.10	3.19	3.25
KMP                 2.97	3.08	3.43	3.21	3.21	3.07	3.20	3.22	3.23	3.03	3.21	3.17
BM                  2.90	2.01	1.73	1.33	1.16	1.00	0.90	0.81	0.77	0.68	0.67	0.59
HOR                 2.51	1.67	1.53	1.30	1.29	1.25	1.25	1.28	1.31	1.24	1.22	1.24
GS                  3.60	3.47	3.79	3.65	3.62	3.42	3.56	3.55	3.58	3.32	3.43	3.52
AG                  4.92	3.36	2.78	2.21	1.97	1.90	2.08	2.35	2.88	3.67	5.34	8.83
KR                  1.19	0.75	0.73	0.70	0.70	0.68	0.70	0.70	0.69	0.67	0.66	0.70
ZT                  2.98	1.70	1.15	0.75	0.61	0.55	0.52	0.49	0.50	0.45	0.43	-
AC                  2.65	2.26	2.19	2.30	2.27	2.21	2.25	2.27	2.20	2.15	2.18	2.26
TW                  2.18	1.85	1.68	1.70	1.71	1.69	1.76	1.77	1.73	1.76	1.72	1.79
OM                  2.48	1.89	1.41	1.22	1.06	0.93	0.84	0.77	0.72	0.72	0.92	-
MS                  2.48	1.87	1.34	1.13	0.90	0.77	0.73	0.69	0.66	0.72	1.07	-
QS                  2.53	1.92	1.49	1.49	1.37	1.34	1.37	1.38	1.36	1.36	1.29	1.35
NSN                 1.96	2.02	1.95	2.09	1.97	1.94	1.95	2.01	1.95	1.92	1.86	1.95
TBM                 3.68	2.60	1.95	1.73	1.41	1.25	1.11	1.10	0.93	0.85	0.78	0.73
COLUSSI             3.03	3.00	2.95	3.13	2.96	2.95	2.95	2.81	2.97	2.83	2.81	2.97
SMITH               2.22	1.31	1.03	0.98	0.91	0.88	0.87	0.85	0.90	0.85	0.85	0.87
GG                  3.05	3.26	3.21	3.09	3.22	3.24	3.22	3.06	3.24	3.06	3.11	3.24
RAITA               2.61	1.82	1.45	1.29	1.29	1.31	1.28	1.27	1.32	1.22	1.24	1.28
SMOA                3.29	3.40	3.37	3.20	3.37	3.37	3.34	3.21	3.35	3.12	3.17	3.33
RCOLUSSI            -	-	-	-	-	-	-	-	-	-	-	-
SKIP                2.61	1.94	1.49	1.25	1.19	1.08	1.01	0.95	0.98	0.98	1.12	1.24
KMPSKIP             2.86	2.14	1.68	1.43	1.48	1.35	1.38	1.35	1.48	1.38	1.39	1.56
ASKIP               3.01	1.70	0.72	0.44	0.41	0.39	0.50	0.76	1.38	2.59	5.38	12.98
BR                  2.28	1.70	1.16	0.80	0.73	0.61	0.60	0.58	0.57	0.58	0.57	0.58
AKC                 6.35	4.76	3.08	2.08	1.69	3.50	2.91	2.35	2.65	-	2.45	2.54
FS                  2.53	1.92	1.33	1.07	1.06	0.88	0.77	0.68	0.63	0.60	0.54	0.53
FFS                 2.43	1.61	1.23	0.91	0.81	0.62	0.52	0.43	0.39	0.37	0.36	-
BFS                 2.57	1.68	1.29	0.98	0.87	0.68	0.58	0.49	0.43	0.42	0.40	0.41
TS                  1.95	1.55	1.20	0.88	0.80	0.66	0.60	0.54	0.51	0.49	0.50	0.51
SSABS               2.53	2.05	1.81	1.71	1.84	1.72	1.72	1.74	1.67	1.64	1.64	1.73
TVSBS               2.19	1.65	1.23	0.92	0.74	0.71	0.69	0.70	0.69	0.69	0.71	-
PBMH                3.09	2.15	1.72	1.46	1.53	1.43	1.42	1.53	1.78	2.89	7.16	24.40
FJS                 2.65	2.19	2.01	1.91	2.02	1.91	1.91	1.93	1.87	1.81	1.83	1.87
HASH3               0.84	1.75	0.78	0.48	0.38	0.30	0.27	0.26	0.24	0.25	0.25	0.26
HASH5               0.84	0.81	1.10	0.52	0.38	0.28	0.24	0.23	0.23	0.22	0.23	0.22
HASH8               0.85	0.82	4.34	0.69	0.43	0.30	0.25	0.24	0.23	0.23	0.22	0.22
TSW                 1.84	1.38	1.08	0.73	0.64	0.59	0.54	0.54	0.52	0.54	0.53	0.52
GRASPM              2.43	1.63	1.36	0.95	0.81	0.69	0.54	0.48	0.43	0.43	0.43	0.45
SSEF                0.84	0.82	0.88	0.84	2.46	2.60	2.51	2.53	2.48	2.76	4.19	8.93
AUT                 1.83	1.78	1.99	1.83	1.73	1.80	1.87	1.94	1.95	2.14	2.71	3.63
RF                  2.83	1.75	1.24	0.74	0.51	0.43	0.41	0.46	0.56	0.88	1.60	3.22
TRF                 3.52	2.32	1.58	0.92	0.61	0.54	0.52	0.61	0.83	1.41	2.70	5.60
SIMON               2.74	2.76	3.02	2.89	3.01	2.75	3.05	2.87	2.77	2.78	2.93	3.00
FDM                 3.74	3.81	4.35	5.32	6.34	6.55	8.22	9.22	9.51	10.53	12.72	18.60
BOM                 2.98	2.21	1.61	1.14	0.88	0.55	0.49	0.40	0.29	0.26	0.27	0.33
BOM2                3.11	1.69	1.14	0.80	0.59	0.40	0.39	0.39	0.40	0.57	0.88	1.76
DFDM                3.97	3.84	4.24	5.32	6.32	6.44	7.67	9.30	9.46	10.67	12.96	19.41
WW                  3.26	2.21	1.36	0.89	0.64	0.48	0.47	0.63	0.78	1.35	2.45	4.64
LDM                 3.07	2.34	1.76	1.68	1.84	2.04	2.24	2.37	2.57	3.23	5.08	7.31
ILDM1               2.60	1.95	1.30	0.86	0.58	0.51	0.50	0.64	0.92	1.58	3.31	5.51
ILDM2               3.02	1.97	1.26	0.79	0.53	0.48	0.51	0.63	0.91	1.58	3.29	5.42
EBOM                1.02	0.88	0.83	0.65	0.48	0.37	0.34	0.35	0.40	0.54	0.92	1.51
FBOM                2.45	1.61	1.07	0.73	0.51	0.39	0.35	0.35	0.41	0.56	0.89	1.60
SEBOM               1.06	0.89	0.84	0.69	0.49	0.37	0.34	0.38	0.41	0.56	0.87	1.73
SFBOM               2.63	1.67	1.10	0.72	0.52	0.38	0.35	0.39	0.41	0.55	0.88	1.72
SKIP2               1.28	1.05	0.92	0.71	0.57	0.48	0.45	0.43	0.43	0.45	0.49	0.56
SKIP3               0.82	0.72	0.48	0.41	0.38	0.31	0.28	0.26	0.26	0.27	0.29	0.34
SKIP4               0.82	0.84	0.40	0.30	0.26	0.25	0.25	0.25	0.24	0.25	0.27	0.31
SKIP5               0.82	0.82	0.41	0.29	0.25	0.24	0.24	0.24	0.23	0.24	0.26	0.30
SKIP6               0.82	0.81	0.49	0.29	0.24	0.22	0.23	0.23	0.23	0.23	0.25	0.30
SKIP7               0.81	0.81	0.65	0.30	0.24	0.22	0.22	0.22	0.21	0.23	0.25	0.29
SKIP8               0.81	0.82	1.28	0.33	0.25	0.22	0.22	0.22	0.21	0.23	0.25	0.30
SO                  0.63	0.61	0.64	0.62	0.62	0.60	0.62	0.63	0.60	0.60	0.60	0.61
SA                  0.85	0.81	0.84	0.81	0.81	0.80	0.82	0.82	0.80	0.80	0.80	0.81
BNDM                2.49	1.39	0.92	0.56	0.40	0.40	0.41	0.41	0.40	0.40	0.40	0.41
BNDML               2.48	1.39	0.91	0.57	0.40	0.42	0.36	0.33	0.30	0.34	0.43	0.81
SBNDM               1.56	0.99	0.85	0.56	0.39	0.39	0.39	0.40	0.38	0.39	0.38	0.40
TNDM                2.25	1.67	1.03	0.63	0.43	0.44	0.43	0.44	0.42	0.44	0.43	0.48
TNDMA               2.39	1.79	1.10	0.66	0.46	0.48	0.47	0.47	0.46	0.48	0.46	0.53
LBNDM               2.64	1.77	1.09	0.70	0.46	0.42	0.40	0.95	3.59	3.02	2.80	2.68
SVM0                3.36	1.96	1.25	0.81	0.56	0.55	0.57	0.57	0.56	0.56	0.57	0.62
SVM1                2.52	1.99	1.46	1.09	0.84	0.82	0.84	0.84	0.84	0.85	0.85	0.91
SVM2                4.61	2.64	1.61	1.03	0.68	0.68	0.70	0.70	0.68	0.67	0.70	0.76
SVM3                4.10	2.33	1.46	1.04	0.68	0.69	0.71	0.70	0.70	0.69	0.71	0.70
SVM4                4.09	2.30	1.44	1.03	0.72	0.73	0.75	0.75	0.76	0.73	0.75	0.74
SBNDM2              1.11	0.89	0.81	0.57	0.38	0.38	0.39	0.38	0.40	0.38	0.38	0.38
SBNDM-BMH           2.56	1.40	0.91	0.58	0.38	0.39	0.39	0.40	0.41	0.42	0.40	0.40
BMH-SBNDM           3.05	1.91	1.31	0.94	0.64	0.63	0.63	0.65	0.68	0.66	0.65	0.64
FNDM                2.67	1.81	1.14	0.75	0.50	0.49	0.49	0.49	0.50	0.54	0.49	0.49
BWW                 2.94	2.16	1.36	0.87	0.57	0.56	0.56	0.57	0.59	0.61	0.56	0.58
FAOSO2              0.80	1.39	0.54	0.48	0.47	0.47	0.47	0.48	0.50	0.51	0.48	0.52
FAOSO4              0.81	0.84	1.15	0.43	0.33	0.33	0.33	0.35	0.35	0.34	0.34	0.38
FAOSO6              0.83	0.85	1.97	1.04	0.33	0.33	0.33	0.34	0.35	0.33	0.34	0.38
AOSO2               0.86	1.35	0.65	0.59	0.55	0.54	0.54	0.56	0.57	0.54	0.56	0.59
AOSO4               0.84	0.84	1.16	0.47	0.37	0.37	0.37	0.38	0.38	0.36	0.38	0.42
AOSO6               0.81	0.85	2.03	1.05	0.32	0.33	0.32	0.33	0.35	0.32	0.33	0.37
