BF                  2.08	2.09	2.10	2.08	2.11	2.11	2.05	2.08	2.09	2.13	2.15	2.10
MP                  3.98	4.02	3.95	3.98	4.00	4.01	3.98	3.96	3.99	3.99	4.04	4.01
KMP                 3.92	3.91	3.96	3.96	3.98	3.97	3.96	3.94	4.00	4.00	3.99	3.99
BM                  4.50	2.65	1.68	1.22	0.91	0.80	0.73	0.74	0.70	0.66	0.65	0.64
HOR                 3.14	1.90	1.30	1.03	0.84	0.78	0.74	0.76	0.72	0.68	0.65	0.62
GS                  -	-	-	-	-	-	-	-	-	-	-	-
AG                  7.88	4.77	2.99	2.03	1.38	1.09	1.00	0.89	0.86	0.87	0.90	1.00
KR                  2.30	2.19	2.19	2.16	2.18	2.16	2.18	2.17	2.15	2.20	2.15	2.17
ZT                  4.30	2.53	1.60	1.15	0.92	0.81	0.76	0.77	0.70	0.66	0.66	-
AC                  3.54	3.48	3.50	3.50	3.51	3.47	3.53	3.46	3.46	3.47	3.45	3.45
TW                  2.61	2.52	2.59	2.59	2.62	2.59	2.58	2.59	2.55	2.56	2.65	2.56
OM                  2.68	2.02	1.39	1.13	0.90	0.83	0.75	0.79	0.83	1.30	2.45	-
MS                  2.69	2.07	1.41	1.10	0.87	0.80	0.73	0.78	0.84	1.42	1.66	-
QS                  2.62	2.00	1.36	1.15	0.89	0.82	0.76	0.78	0.70	0.68	0.65	0.64
NSN                 2.17	2.20	2.27	2.22	2.21	2.22	2.21	2.20	2.19	2.19	2.20	2.18
TBM                 5.37	3.12	2.00	1.33	0.99	0.85	0.74	0.75	0.70	0.66	0.65	0.65
COLUSSI             4.00	4.38	4.05	4.06	4.03	4.08	4.03	4.07	4.01	3.98	4.06	4.06
SMITH               3.30	2.35	1.54	1.16	0.85	0.76	0.70	0.70	0.68	0.65	0.61	0.61
GG                  4.49	4.51	4.40	4.38	4.40	4.48	4.43	4.49	4.44	4.36	4.42	4.43
RAITA               3.52	2.12	1.41	1.11	0.89	0.82	0.77	0.76	0.73	0.67	0.64	0.62
SMOA                3.40	3.38	3.44	3.38	3.36	3.38	3.32	3.34	3.43	3.43	3.37	3.36
RCOLUSSI            -	-	-	-	-	-	-	-	-	-	-	-
SKIP                1.34	1.15	1.04	0.92	0.86	0.83	0.77	0.77	0.80	0.84	0.93	1.14
KMPSKIP             1.40	1.26	1.12	1.03	0.97	0.92	0.89	0.88	0.85	0.86	0.86	0.87
ASKIP               1.54	1.22	1.03	0.96	0.92	1.01	1.36	2.08	3.68	7.21	13.07	27.50
BR                  2.33	1.77	1.39	1.04	0.89	0.76	0.72	0.75	0.70	0.67	0.63	0.62
AKC                 12.80	7.49	4.42	2.67	1.78	4.71	2.75	1.94	1.95	-	1.39	-
FS                  2.89	1.81	1.25	0.99	0.82	0.76	0.74	0.74	0.71	0.67	0.65	0.66
FFS                 2.92	1.92	1.35	1.03	0.89	0.82	0.80	0.85	0.80	0.78	0.80	-
BFS                 2.88	1.91	1.34	1.04	0.88	0.81	0.79	0.85	0.81	0.78	0.81	0.95
TS                  1.39	1.35	1.30	1.29	1.24	1.22	1.20	1.19	1.17	1.21	1.22	1.28
SSABS               2.31	1.79	1.26	1.03	0.86	0.80	0.75	0.74	0.70	0.66	0.66	0.62
TVSBS               2.30	1.75	1.39	1.03	0.87	0.78	0.73	0.75	0.69	0.66	0.62	-
PBMH                3.32	2.03	1.38	1.04	0.88	0.78	0.76	0.78	0.90	1.40	3.66	12.12
FJS                 2.29	1.74	1.25	1.07	0.85	0.81	0.73	0.75	0.69	0.69	0.63	0.63
HASH3               2.14	3.51	1.55	1.00	0.79	0.72	0.65	0.71	0.67	0.64	0.63	0.62
HASH5               2.14	2.11	2.25	1.13	0.84	0.72	0.67	0.72	0.68	0.66	0.66	0.66
HASH8               2.11	2.12	8.28	1.43	0.91	0.74	0.68	0.69	0.70	0.66	0.65	0.68
TSW                 1.62	1.29	1.08	0.89	0.79	0.73	0.68	0.71	0.67	0.64	0.62	0.62
GRASPM              2.86	-	-	-	-	-	-	-	-	-	-	-
SSEF                2.12	2.13	2.12	2.15	2.26	2.43	2.24	2.23	2.38	2.79	4.77	11.55
AUT                 3.83	3.85	3.82	3.85	3.86	3.91	3.95	4.14	4.44	4.97	6.04	7.95
RF                  1.42	1.21	1.03	0.84	0.75	0.79	0.89	1.10	1.46	2.29	4.17	7.63
TRF                 2.15	1.63	1.29	0.97	0.84	0.96	1.08	1.42	2.16	3.62	6.54	12.20
SIMON               -	-	-	-	-	-	-	-	-	-	-	-
FDM                 4.86	5.01	5.12	5.15	5.26	5.43	5.79	6.16	6.82	8.13	10.48	15.25
BOM                 2.75	2.42	1.76	1.35	1.14	1.03	0.94	0.90	0.82	0.78	0.79	0.92
BOM2                1.98	1.44	1.14	0.89	0.79	0.75	0.78	0.85	1.05	1.47	2.41	4.39
DFDM                3.46	3.59	3.75	3.93	4.10	4.44	4.83	5.32	6.29	7.70	10.61	15.76
WW                  2.66	1.76	1.31	0.99	0.82	0.93	1.08	1.42	2.16	3.79	6.86	12.91
LDM                 4.09	3.94	3.77	3.62	3.74	4.18	4.51	5.04	6.00	7.73	11.24	18.36
ILDM1               2.14	1.51	1.17	0.95	0.82	0.95	1.15	1.54	2.40	4.29	7.67	14.48
ILDM2               1.97	1.42	1.12	0.91	0.80	0.94	1.17	1.55	2.42	4.28	7.67	14.54
EBOM                2.18	1.12	0.91	0.74	0.72	0.72	0.78	0.86	1.06	1.53	2.42	4.51
FBOM                2.72	1.87	1.33	1.02	0.86	0.81	0.86	0.98	1.15	1.59	2.47	4.50
SEBOM               1.67	0.97	0.87	0.72	0.72	0.73	0.80	0.87	1.06	1.54	2.44	4.51
SFBOM               2.82	1.96	1.37	1.06	0.90	0.82	0.84	0.96	1.15	1.55	2.47	4.54
SKIP2               1.80	1.05	0.84	0.74	0.69	0.68	0.69	0.71	0.67	0.70	0.76	0.96
SKIP3               2.11	1.27	0.87	0.72	0.70	0.64	0.65	0.64	0.64	0.65	0.74	0.88
SKIP4               2.10	2.29	0.92	0.73	0.66	0.65	0.64	0.64	0.63	0.67	0.73	0.87
SKIP5               2.11	2.16	1.05	0.75	0.67	0.65	0.63	0.64	0.62	0.67	0.73	0.87
SKIP6               2.12	2.14	1.28	0.77	0.68	0.66	0.65	0.63	0.63	0.65	0.72	0.87
SKIP7               2.15	2.13	1.90	0.88	0.71	0.67	0.66	0.65	0.64	0.66	0.73	0.87
SKIP8               2.15	2.18	3.64	1.01	0.78	0.69	0.68	0.68	0.67	0.68	0.74	0.90
SO                  1.45	1.44	1.43	1.42	1.41	1.33	1.35	1.35	1.34	1.33	1.34	1.33
SA                  2.19	2.14	2.19	2.18	2.19	2.11	2.10	2.10	2.14	2.10	2.10	2.09
BNDM                1.25	1.12	0.93	0.78	0.71	0.75	0.76	0.74	0.74	0.75	0.75	0.76
BNDML               1.24	1.06	0.94	0.78	0.72	0.76	0.73	0.73	0.72	0.78	0.95	1.68
SBNDM               3.00	1.24	0.95	0.73	0.69	0.72	0.71	0.73	0.72	0.73	0.74	0.72
TNDM                1.33	1.12	0.98	0.82	0.74	0.75	0.76	0.77	0.75	0.75	0.76	0.75
