TVSBS               2.19	1.65	1.23	0.92	0.74	0.71	0.69	0.70	0.69	0.69	0.71	-
SBNDMQ2             1.14	0.88	0.80	0.56	0.39	0.38	0.38	0.38	0.38	0.38	0.38	0.42
BXS2                0.84	0.97	0.83	0.58	0.39	0.40	0.40	0.40	0.40	0.40	0.40	0.45
FS-W8               -	-	1.86	1.49	1.42	1.53	1.52	1.54	1.55	1.55	1.57	1.70
FSBNDM-W6           -	-	1.86	1.49	1.44	1.52	1.52	1.53	1.54	1.54	1.57	1.68
FSBNDMQ20           1.05	0.87	0.79	0.55	0.37	0.38	0.38	0.38	0.38	0.38	0.38	0.43
FSBNDMQ41           0.81	0.67	0.39	0.31	0.26	0.27	0.27	0.27	0.27	0.27	0.27	0.28
LWFR4               0.83	0.85	0.39	0.31	0.25	0.25	0.24	0.22	0.21	0.21	0.22	0.23
QF34                0.82	0.77	0.46	0.42	0.34	0.30	0.27	0.24	0.47	18.04	112.71	215.08
QF43                0.81	0.82	0.41	0.31	0.25	0.24	0.23	0.22	0.21	0.20	0.20	0.22
TSA                 1.15	0.83	0.59	0.49	0.35	0.29	1.54	1.64	1.57	1.57	1.59	1.53
WFRQ3               0.81	1.12	0.60	0.45	0.35	0.28	0.23	0.24	0.20	0.20	0.21	0.20
TWFR3               0.81	0.88	0.52	0.42	0.34	0.27	0.23	0.24	0.21	0.21	0.21	0.22
TWFRQ4              0.82	0.85	0.39	0.33	0.26	0.25	0.23	0.24	0.20	1.57	1.59	1.53
MUSL1               1.18	0.63	1.74	1.60	1.56	1.62	1.62	1.78	1.63	1.64	1.65	1.55
SIMDKR              0.42	0.44	0.42	0.40	0.42	0.42	0.41	0.44	0.41	0.41	0.41	0.41
KRSIMD              1.43	0.61	0.60	0.53	0.58	0.58	0.58	0.59	0.58	0.59	0.62	0.95
EPSM                0.24	0.26	0.36	0.26	0.23	0.21	0.21	0.21	0.22	0.23	0.26	0.34
HC4                 -	0.86	0.38	0.28	0.25	0.24	0.23	0.22	0.20	0.20	0.20	0.22
LHC3                -	0.70	0.46	0.40	0.35	0.28	0.24	0.22	0.22	0.21	0.21	0.25
LHC7                -	-	0.74	0.31	0.25	0.22	0.22	0.21	0.20	0.20	0.20	0.24
FHC3                -	0.63	0.42	0.36	0.33	0.27	0.23	0.22	0.21	0.21	0.23	0.32
