TVSBS               1.22	0.93	0.69	0.47	0.38	0.32	0.27	0.28	0.25	0.24	0.23	-
SBNDMQ2             0.67	0.41	0.34	0.29	0.28	0.28	0.28	0.32	0.29	0.28	0.28	0.28
BXS2                0.81	0.42	0.34	0.29	0.28	0.28	0.28	0.31	0.28	0.28	0.29	0.29
FS-W8               -	-	-	0.65	0.49	0.42	0.34	0.32	0.29	0.28	0.26	0.26
FSBNDM-W6           -	-	-	0.66	0.49	0.44	0.34	0.30	0.29	0.30	0.26	0.25
FSBNDMQ20           0.65	0.41	0.34	0.29	0.28	0.31	0.28	0.28	0.28	0.31	0.27	0.27
FSBNDMQ41           0.81	0.57	0.35	0.26	0.24	0.27	0.24	0.25	0.24	0.27	0.23	0.23
LWFR4               0.82	0.83	0.36	0.26	0.24	0.25	0.22	0.21	0.21	0.23	0.21	0.23
QF34                0.81	0.55	0.35	0.26	0.24	0.25	0.22	0.21	0.20	0.23	0.20	0.20
QF43                0.81	0.81	0.36	0.25	0.23	0.25	0.21	0.20	0.20	0.22	0.19	0.20
TSA                 0.78	0.51	0.38	0.29	0.26	0.26	0.35	0.31	0.29	0.31	0.26	0.27
WFRQ3               0.81	0.89	0.44	0.28	0.26	0.27	0.23	0.22	0.21	0.20	0.20	0.21
TWFR3               0.82	0.76	0.39	0.27	0.25	0.25	0.23	0.22	0.21	0.21	0.21	0.23
TWFRQ4              0.82	0.83	0.35	0.26	0.24	0.22	0.22	0.21	0.20	0.27	0.25	0.27
MUSL1               0.64	0.60	0.88	0.66	0.49	0.39	0.34	0.30	0.29	0.26	0.25	0.25
SIMDKR              0.27	0.26	0.26	0.25	0.26	0.27	0.29	0.26	0.27	0.26	0.27	0.26
KRSIMD              0.68	0.54	0.52	0.52	0.58	0.58	0.61	0.59	0.58	0.55	0.62	0.99
EPSM                0.24	0.26	0.30	0.26	0.23	0.22	0.24	0.21	0.22	0.23	0.27	0.34
HC4                 -	0.86	0.34	0.26	0.24	0.22	0.23	0.20	0.20	0.19	0.20	0.20
LHC3                -	0.54	0.33	0.28	0.25	0.23	0.24	0.21	0.21	0.19	0.20	0.21
LHC7                -	-	0.70	0.32	0.25	0.22	0.24	0.21	0.20	0.19	0.20	0.21
FHC3                -	0.47	0.30	0.26	0.24	0.23	0.24	0.21	0.20	0.19	0.20	0.20
