SO                  1.72	1.74	1.67	1.66	1.67	1.53	1.48	1.49	1.56	1.56	1.55	1.55
SBNDM               2.85	1.21	0.93	0.75	0.65	0.87	0.85	0.86	0.86	0.87	0.86	0.84
SBNDM2              1.90	1.08	0.83	0.71	0.66	0.69	0.70	0.66	0.68	0.73	0.69	0.69
FNDM                1.55	1.19	1.03	0.86	0.85	0.88	0.82	0.84	0.86	0.87	0.87	0.84
UFNDMQ2             1.49	1.07	0.84	0.78	0.69	0.66	0.70	0.68	0.67	0.73	0.72	0.73
UFNDMQ8             -	-	1.17	0.94	0.89	0.75	0.80	0.81	0.80	0.87	0.85	0.79
SABP                2.55	1.83	1.59	1.51	1.47	1.44	1.48	1.44	1.50	1.56	1.50	1.55
KBNDM               2.90	1.73	1.21	0.90	0.82	0.73	0.69	0.66	0.74	0.76	0.77	0.74
FS-W2               2.01	1.25	0.98	0.86	0.75	0.77	0.74	0.72	0.73	0.77	0.75	0.76
FSBNDMQ21           1.46	0.96	0.83	0.71	0.71	0.71	0.67	0.67	0.67	0.70	0.70	0.67
LWFR5               -	-	2.87	0.89	0.76	0.71	0.75	0.68	0.68	0.68	0.71	0.74
SBNDM-W2            -	1.10	1.01	0.85	0.71	0.73	0.78	0.73	0.77	0.77	0.74	0.74
WFR2                2.40	1.25	0.99	0.82	0.71	0.74	0.75	0.73	0.73	0.71	0.67	0.73
TWFRQ2              1.83	1.08	0.87	0.80	0.78	0.74	0.72	0.76	0.72	0.71	0.64	0.66
TWFRQ4              -	2.47	1.05	0.78	0.74	0.76	0.70	0.69	0.67	0.66	0.65	0.73
WOM                 2.75	1.86	1.37	1.08	0.85	0.80	0.74	0.73	0.74	0.77	0.79	0.77
EPSM                0.77	0.76	0.84	0.94	0.74	0.69	0.69	0.71	0.74	0.74	0.84	0.99
LIBC1               1.81	1.04	0.85	0.75	0.74	0.69	0.72	0.79	0.78	0.78	0.72	0.76
MUSL1               0.02	0.74	0.57	0.49	0.47	0.46	0.41	0.37	0.40	0.40	0.39	0.41
SIMDKR              0.71	0.69	0.71	0.69	0.68	0.67	0.71	0.68	0.72	0.72	0.77	0.68
